stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,wheelchair_boarding,platform_code,parent_station,level_id,zone_id
49392,49392,Ford Pkwy & Cleveland Ave,Farside W,44.918014,-93.187780,https://www.metrotransit.org/nextrip/49392,0,2,,,,
49397,49397,5th St & Minnesota St,Farside E,44.946920,-93.091734,https://www.metrotransit.org/nextrip/49397,0,1,,,,
49407,49407,Portland Ave S & 6th St S,Nearside S,44.974555,-93.263243,https://www.metrotransit.org/nextrip/49407,0,1,,,,
49410,49410,Shelard Pkwy & Ford Rd,Nearside W,44.978680,-93.403258,https://www.metrotransit.org/nextrip/49410,0,2,,,,
49419,49419,Lake St Midtown Station Bus Stop,Nearside N,44.948139,-93.237503,https://www.metrotransit.org/nextrip/49419,0,1,,,,
49420,49420,University Ave NE & 1st Ave NE,Farside N,44.989404,-93.257246,https://www.metrotransit.org/nextrip/49420,0,1,,,,
49421,49421,University Ave NE & 1st Ave NE,Nearside S,44.989101,-93.257263,https://www.metrotransit.org/nextrip/49421,0,1,,,,
49431,49431,Wayzata Access Rd & Cedar Lake Pkwy,Nearside W,44.969348,-93.321337,https://www.metrotransit.org/nextrip/49431,0,2,,,,
49450,49450,11th St W & St Peter St,Farside E,44.950089,-93.099956,https://www.metrotransit.org/nextrip/49450,0,1,,,,
49451,49451,Hwy 7 & Shady Oak Rd,Farside E,44.930477,-93.428734,https://www.metrotransit.org/nextrip/49451,0,2,,,,
49452,49452,Prairie Center Dr & Eden Prairie Library,Nearside E,44.850809,-93.427332,https://www.metrotransit.org/nextrip/49452,0,1,,,,
49474,49474,Cedar Lake Rd & #4815,Nearside W,44.963769,-93.340256,https://www.metrotransit.org/nextrip/49474,0,1,,,,
49489,49489,5th Ave N & Mainstreet,Farside N,44.924622,-93.406094,https://www.metrotransit.org/nextrip/49489,0,1,,,,
49491,49491,5th Ave N & 2nd St N,Nearside N,44.927777,-93.405805,https://www.metrotransit.org/nextrip/49491,0,1,,,,
49492,49492,5th Ave N & 3rd St N,Across From N,44.929451,-93.405753,https://www.metrotransit.org/nextrip/49492,0,1,,,,
49494,49494,Minnetonka Mills Rd & Burnes Dr,Across From E,44.929217,-93.403703,https://www.metrotransit.org/nextrip/49494,0,1,,,,
49496,49496,Minnetonka Mills & Washington Ave,Nearside E,44.928215,-93.400729,https://www.metrotransit.org/nextrip/49496,0,1,,,,
49497,49497,2nd St NE & Monroe Ave,Across From E,44.927747,-93.395836,https://www.metrotransit.org/nextrip/49497,0,2,,,,
49499,49499,2nd St NE & Van Buren Ave,Across From E,44.927769,-93.393280,https://www.metrotransit.org/nextrip/49499,0,1,,,,
49500,49500,Cambridge St & Hiawatha Ave,Across From W,44.934618,-93.390494,https://www.metrotransit.org/nextrip/49500,0,1,,,,
49501,49501,Cambridge St & Ramsgate Apts,Across From W,44.934481,-93.392135,https://www.metrotransit.org/nextrip/49501,0,1,,,,
49503,49503,Van Buren Ave & Van Buren Trail,Nearside S,44.933308,-93.393319,https://www.metrotransit.org/nextrip/49503,0,1,,,,
49506,49506,Tyler Ave N & 2nd St NE,Nearside S,44.927942,-93.390847,https://www.metrotransit.org/nextrip/49506,0,1,,,,
49507,49507,2nd St NE & Van Buren Ave,Nearside W,44.927879,-93.392997,https://www.metrotransit.org/nextrip/49507,0,1,,,,
49508,49508,2nd St NE & Jackson Ave,Nearside W,44.927891,-93.394267,https://www.metrotransit.org/nextrip/49508,0,1,,,,
49509,49509,2nd St NE & Monroe Ave,Nearside W,44.927889,-93.395351,https://www.metrotransit.org/nextrip/49509,0,1,,,,
49510,49510,Minnetonka Mills Rd & Althea Lane,Nearside W,44.928353,-93.400836,https://www.metrotransit.org/nextrip/49510,0,1,,,,
49511,49511,Minnetonka Mills Rd & Campbell Dr,Nearside W,44.928735,-93.401950,https://www.metrotransit.org/nextrip/49511,0,1,,,,
49513,49513,Minnetonka Mills & Sweet Briar Lane,Nearside W,44.929605,-93.404455,https://www.metrotransit.org/nextrip/49513,0,1,,,,
49514,49514,5th Ave N & 3rd St N,Farside S,44.929593,-93.405908,https://www.metrotransit.org/nextrip/49514,0,1,,,,
49515,49515,5th Ave N & 2nd St N,Nearside S,44.928017,-93.405952,https://www.metrotransit.org/nextrip/49515,0,1,,,,
49516,49516,5th Ave N & 1st St N,Nearside S,44.926463,-93.406079,https://www.metrotransit.org/nextrip/49516,0,1,,,,
49517,49517,5th Ave N & Mainstreet,Nearside S,44.924638,-93.406229,https://www.metrotransit.org/nextrip/49517,0,1,,,,
49520,49520,Coon Rapids Blvd & Springbrook Dr,Nearside E,45.138135,-93.273605,https://www.metrotransit.org/nextrip/49520,0,1,,,,
49521,49521,Co Rd 101 & Hanus Rd,Nearside N,44.900974,-93.511185,https://www.metrotransit.org/nextrip/49521,0,1,,,,
49522,49522,Co Rd 101 & Conifer Trail,Nearside N,44.903286,-93.508449,https://www.metrotransit.org/nextrip/49522,0,1,,,,
49523,49523,Co Rd 101 & Mahoney Ave,Nearside N,44.904874,-93.506561,https://www.metrotransit.org/nextrip/49523,0,1,,,,
49524,49524,Co Rd 101 & Tracy Lynn Terrace,Nearside N,44.906832,-93.505199,https://www.metrotransit.org/nextrip/49524,0,1,,,,
49525,49525,Co Rd 101 & Tracy Lynn Terrace,Across From S,44.907139,-93.505210,https://www.metrotransit.org/nextrip/49525,0,1,,,,
49526,49526,Co Rd 101 & Mahoney Ave,Across From S,44.905034,-93.506656,https://www.metrotransit.org/nextrip/49526,0,1,,,,
49527,49527,Co Rd 101 & Tamarack Dr,Nearside S,44.903628,-93.508246,https://www.metrotransit.org/nextrip/49527,0,1,,,,
49528,49528,Co Rd 101 & Hanus Rd,Nearside S,44.901189,-93.511308,https://www.metrotransit.org/nextrip/49528,0,1,,,,
49542,49542,Park Ave & 5th St S,Nearside N,44.974626,-93.261109,https://www.metrotransit.org/nextrip/49542,0,1,,,,
49555,49555,Walker St & 37th St (Hwy 7 Svc Rd),Nearside E,44.938630,-93.372619,https://www.metrotransit.org/nextrip/49555,0,1,,,,
49557,49557,Penn Ave S & Hawthorne Ave,Nearside N,44.975282,-93.308276,https://www.metrotransit.org/nextrip/49557,0,1,,,,
49558,49558,Penn Ave N & Chestnut Ave,Across From N,44.976930,-93.308272,https://www.metrotransit.org/nextrip/49558,0,1,,,,
49559,49559,Penn Ave N & 2nd Ave N,Nearside N,44.978827,-93.308263,https://www.metrotransit.org/nextrip/49559,0,1,,,,
49561,49561,Penn Ave N & Glenwood Ave,Farside S,44.980305,-93.308405,https://www.metrotransit.org/nextrip/49561,0,1,,,,
49562,49562,Penn Ave N & Chestnut Ave,Nearside S,44.977124,-93.308441,https://www.metrotransit.org/nextrip/49562,0,1,,,,
49563,49563,Penn Ave N & Hawthorne Ave,Nearside S,44.975433,-93.308437,https://www.metrotransit.org/nextrip/49563,0,1,,,,
49567,49567,Lake St NE & Tyler Ave N,Nearside E,44.931430,-93.391033,https://www.metrotransit.org/nextrip/49567,0,1,,,,
49571,49571,Park Center Blvd & Auto Club Way,Nearside N,44.932840,-93.349336,https://www.metrotransit.org/nextrip/49571,0,1,,,,
49573,49573,Hardman Ave & Bridgepoint Dr,Across From N,44.890676,-93.025750,https://www.metrotransit.org/nextrip/49573,0,1,,,,
49574,49574,Hardman Ave & Bridgepoint Dr,Nearside S,44.890863,-93.026060,https://www.metrotransit.org/nextrip/49574,0,2,,,,
49602,49602,Cedar Lake Rd & Ridge Dr,Across From W,44.963595,-93.351891,https://www.metrotransit.org/nextrip/49602,0,1,,,,
49604,49604,Minnehaha Ave & Forest St,Nearside E,44.962999,-93.061133,https://www.metrotransit.org/nextrip/49604,0,1,,,,
49605,49605,Minnehaha Ave & Cypress St,Nearside E,44.962995,-93.058546,https://www.metrotransit.org/nextrip/49605,0,1,,,,
49606,49606,Minnehaha Ave & Earl St,Nearside E,44.962988,-93.056049,https://www.metrotransit.org/nextrip/49606,0,1,,,,
49607,49607,Minnehaha Ave & Frank St,Nearside E,44.963002,-93.053480,https://www.metrotransit.org/nextrip/49607,0,1,,,,
49608,49608,Minnehaha Ave & Duluth St,Nearside E,44.963027,-93.050926,https://www.metrotransit.org/nextrip/49608,0,1,,,,
49609,49609,Atlantic St & Minnehaha Ave,Farside N,44.963282,-93.048194,https://www.metrotransit.org/nextrip/49609,0,1,,,,
49610,49610,Atlantic St & Bush Ave,Nearside N,44.964808,-93.048181,https://www.metrotransit.org/nextrip/49610,0,1,,,,
49611,49611,Atlantic St & 7th St E,Nearside N,44.966551,-93.048184,https://www.metrotransit.org/nextrip/49611,0,1,,,,
49612,49612,7th St E & Van Dyke St,Nearside E,44.966633,-93.022916,https://www.metrotransit.org/nextrip/49612,0,1,,,,
49614,49614,Stillwater Ave & Algonquin Ave,Nearside E,44.968073,-93.019037,https://www.metrotransit.org/nextrip/49614,0,1,,,,
49615,49615,Stillwater Ave & Iroquois Ave,Nearside E,44.968815,-93.016497,https://www.metrotransit.org/nextrip/49615,0,1,,,,
49616,49616,Stillwater Ave & Nokomis Ave,Nearside E,44.969155,-93.011420,https://www.metrotransit.org/nextrip/49616,0,1,,,,
49617,49617,Stillwater Ave & Waukon Ave,Nearside E,44.969117,-93.009450,https://www.metrotransit.org/nextrip/49617,0,1,,,,
49618,49618,Stillwater Ave & McKnight Rd,Nearside E,44.968528,-93.005318,https://www.metrotransit.org/nextrip/49618,0,1,,,,
49619,49619,Stillwater Ave & Manitou Ave,Nearside E,44.969070,-93.013945,https://www.metrotransit.org/nextrip/49619,0,1,,,,
49620,49620,Stillwater Ave & #2380,Nearside E,44.969060,-93.001270,https://www.metrotransit.org/nextrip/49620,0,2,,,,
49623,49623,Ruth St & Margaret St,Nearside S,44.961410,-93.015271,https://www.metrotransit.org/nextrip/49623,0,1,,,,
49624,49624,Ruth St & 5th St E,Nearside S,44.959589,-93.015250,https://www.metrotransit.org/nextrip/49624,0,1,,,,
49625,49625,Ruth St & Fremont Ave,Nearside S,44.957764,-93.015234,https://www.metrotransit.org/nextrip/49625,0,1,,,,
49626,49626,Nokomis Ave & Maryland Ave,Nearside N,44.977386,-93.009613,https://www.metrotransit.org/nextrip/49626,0,1,,,,
49627,49627,Maryland Ave & Edgewater Blvd,Nearside E,44.977479,-93.007146,https://www.metrotransit.org/nextrip/49627,0,1,,,,
49634,49634,Ruth St & Fremont Ave,Nearside N,44.957509,-93.015082,https://www.metrotransit.org/nextrip/49634,0,1,,,,
49635,49635,Ruth St & 5th St E,Nearside N,44.959353,-93.015095,https://www.metrotransit.org/nextrip/49635,0,1,,,,
49636,49636,Ruth St & Margaret St,Nearside N,44.961130,-93.015094,https://www.metrotransit.org/nextrip/49636,0,1,,,,
49637,49637,Ruth St & Minnehaha Ave,Nearside N,44.962915,-93.015112,https://www.metrotransit.org/nextrip/49637,0,1,,,,
49640,49640,Stillwater Ave & Silver Ridge Apts,Across From W,44.969172,-93.001333,https://www.metrotransit.org/nextrip/49640,0,2,,,,
49641,49641,Stillwater Ave & McKnight Rd,Farside W,44.968728,-93.005530,https://www.metrotransit.org/nextrip/49641,0,1,,,,
49642,49642,Stillwater Ave & Waukon Ave,Across From W,44.969225,-93.009350,https://www.metrotransit.org/nextrip/49642,0,2,,,,
49643,49643,Stillwater Ave & Nokomis Ave,Nearside W,44.969285,-93.011117,https://www.metrotransit.org/nextrip/49643,0,1,,,,
49646,49646,Stillwater Ave & Manitou Ave,Nearside W,44.969177,-93.013797,https://www.metrotransit.org/nextrip/49646,0,1,,,,
49647,49647,Stillwater Ave & Iroquois Ave,Nearside W,44.968986,-93.016233,https://www.metrotransit.org/nextrip/49647,0,1,,,,
49648,49648,Stillwater Ave & Algonquin Ave,Nearside W,44.968256,-93.018879,https://www.metrotransit.org/nextrip/49648,0,1,,,,
49650,49650,7th St E & Van Dyke St,Nearside W,44.966748,-93.022628,https://www.metrotransit.org/nextrip/49650,0,1,,,,
49651,49651,7th St E & White Bear Ave,Nearside W,44.966752,-93.025128,https://www.metrotransit.org/nextrip/49651,0,1,,,,
49652,49652,Atlantic St & Bush Ave,Nearside S,44.965038,-93.048298,https://www.metrotransit.org/nextrip/49652,0,1,,,,
49656,49656,Minnehaha Ave & Duluth St,Nearside W,44.963123,-93.050655,https://www.metrotransit.org/nextrip/49656,0,1,,,,
49657,49657,Minnehaha Ave & Frank St,Nearside W,44.963107,-93.053186,https://www.metrotransit.org/nextrip/49657,0,1,,,,
49658,49658,Minnehaha Ave & Earl St,Nearside W,44.963089,-93.055728,https://www.metrotransit.org/nextrip/49658,0,1,,,,
49659,49659,Minnehaha Ave & Cypress St,Nearside W,44.963095,-93.058270,https://www.metrotransit.org/nextrip/49659,0,1,,,,
49660,49660,Minnehaha Ave & Forest St,Nearside W,44.963103,-93.060792,https://www.metrotransit.org/nextrip/49660,0,1,,,,
49669,49669,Arlington Ave & Sylvan St,Nearside E,44.984538,-93.101716,https://www.metrotransit.org/nextrip/49669,0,1,,,,
49670,49670,Jackson St & Timberlake Rd,Nearside N,44.985108,-93.096323,https://www.metrotransit.org/nextrip/49670,0,1,,,,
49671,49671,Jackson St & #1494 Unit D,Nearside N,44.986373,-93.096325,https://www.metrotransit.org/nextrip/49671,0,1,D,,,
49672,49672,Jackson St & #1577,Across From N,44.988656,-93.096333,https://www.metrotransit.org/nextrip/49672,0,1,,,,
49673,49673,Jackson St & Wheelock Pkwy,Nearside N,44.990645,-93.096352,https://www.metrotransit.org/nextrip/49673,0,1,,,,
49675,49675,Larpenteur Ave & #701-739,Nearside W,44.992054,-93.069651,https://www.metrotransit.org/nextrip/49675,0,1,,,,
49676,49676,Larpenteur Ave & Arcade St,Nearside E,44.991939,-93.066302,https://www.metrotransit.org/nextrip/49676,0,1,,,,
49677,49677,Jackson St & Wheelock Pkwy,Nearside S,44.990825,-93.096536,https://www.metrotransit.org/nextrip/49677,0,1,,,,
49678,49678,Jackson St & #1577,Nearside S,44.988657,-93.096518,https://www.metrotransit.org/nextrip/49678,0,1,,,,
49679,49679,Jackson St & #1494 Unit D,Across From S,44.986558,-93.096508,https://www.metrotransit.org/nextrip/49679,0,1,D,,,
49680,49680,Jackson St & Arlington Ave,Nearside S,44.984735,-93.096519,https://www.metrotransit.org/nextrip/49680,0,1,,,,
49682,49682,Arlington Ave & Sylvan St,Across From W,44.984667,-93.101407,https://www.metrotransit.org/nextrip/49682,0,1,,,,
49685,49685,Brainerd Ave & Burr St,Nearside E,44.979030,-93.080082,https://www.metrotransit.org/nextrip/49685,0,1,,,,
49686,49686,Brainerd Ave & Jessie St,Nearside E,44.980233,-93.077611,https://www.metrotransit.org/nextrip/49686,0,1,,,,
49687,49687,Brainerd Ave & Edgerton St,Nearside E,44.980888,-93.076284,https://www.metrotransit.org/nextrip/49687,0,1,,,,
49688,49688,Edgerton St & Wheelock Pkwy,Nearside N,44.986195,-93.076079,https://www.metrotransit.org/nextrip/49688,0,1,,,,
49689,49689,Edgerton St & Hoyt Ave,Nearside N,44.988173,-93.076099,https://www.metrotransit.org/nextrip/49689,0,1,,,,
49690,49690,Edgerton St & Idaho Ave,Nearside N,44.989985,-93.076112,https://www.metrotransit.org/nextrip/49690,0,1,,,,
49691,49691,Edgerton St & Larpenteur Ave E,Nearside N,44.991808,-93.076127,https://www.metrotransit.org/nextrip/49691,0,1,,,,
49692,49692,Edgerton St & Kingston Ave,Nearside N,44.993545,-93.076177,https://www.metrotransit.org/nextrip/49692,0,1,,,,
49694,49694,Edgerton St & Bellwood Ave,Nearside N,44.997706,-93.076204,https://www.metrotransit.org/nextrip/49694,0,1,,,,
49696,49696,Hawthorne Ave & Westminster St,Nearside W,44.978322,-93.086087,https://www.metrotransit.org/nextrip/49696,0,2,,,,
49697,49697,Little Canada Rd & Centerville Rd,Nearside W,45.022346,-93.087705,https://www.metrotransit.org/nextrip/49697,0,1,,,,
49698,49698,Edgerton St & Little Canada Rd,Nearside N,45.020405,-93.076342,https://www.metrotransit.org/nextrip/49698,0,2,,,,
49699,49699,Arkwright St & Maryland Ave,Nearside S,44.977525,-93.083763,https://www.metrotransit.org/nextrip/49699,0,1,,,,
49700,49700,Edgerton St & Bellwood Ave,Nearside S,44.997909,-93.076327,https://www.metrotransit.org/nextrip/49700,0,1,,,,
49702,49702,Edgerton St & Kingston Ave,Nearside S,44.993826,-93.076284,https://www.metrotransit.org/nextrip/49702,0,1,,,,
49703,49703,Edgerton St & Larpenteur Ave,Nearside S,44.992083,-93.076309,https://www.metrotransit.org/nextrip/49703,0,1,,,,
49704,49704,Edgerton St & Idaho Ave,Nearside S,44.990191,-93.076269,https://www.metrotransit.org/nextrip/49704,0,1,,,,
49705,49705,Edgerton St & Hoyt Ave,Nearside S,44.988418,-93.076257,https://www.metrotransit.org/nextrip/49705,0,1,,,,
49706,49706,Edgerton St & Wheelock Pkwy,Nearside S,44.986453,-93.076240,https://www.metrotransit.org/nextrip/49706,0,1,,,,
49707,49707,Edgerton St & Arlington Ave,Nearside S,44.984765,-93.076221,https://www.metrotransit.org/nextrip/49707,0,1,,,,
49708,49708,Brainerd Ave & Jessie St,Nearside W,44.980602,-93.077118,https://www.metrotransit.org/nextrip/49708,0,1,,,,
49709,49709,Brainerd Ave & Burr St,Nearside W,44.979344,-93.079692,https://www.metrotransit.org/nextrip/49709,0,1,,,,
49713,49713,Lexington Pkwy & Central Ave,Nearside N,44.952877,-93.146443,https://www.metrotransit.org/nextrip/49713,0,1,,,,
49714,49714,Lexington Pkwy & University Ave,Farside N,44.956144,-93.146500,https://www.metrotransit.org/nextrip/49714,0,1,,,,
49715,49715,Lexington Pkwy & Thomas Ave,Nearside N,44.959237,-93.146482,https://www.metrotransit.org/nextrip/49715,0,1,,,,
49716,49716,Lexington Pkwy & Minnehaha Ave,Nearside N,44.962874,-93.146486,https://www.metrotransit.org/nextrip/49716,0,1,,,,
49717,49717,Lexington Pkwy & Front Ave,Farside N,44.970614,-93.146452,https://www.metrotransit.org/nextrip/49717,0,1,,,,
49718,49718,Lexington Pkwy & Como Ave (Wynne Ave),Nearside N,44.975545,-93.146513,https://www.metrotransit.org/nextrip/49718,0,1,,,,
49720,49720,Hamline Ave & Midway Pkwy,Nearside N,44.980887,-93.156669,https://www.metrotransit.org/nextrip/49720,0,1,,,,
49721,49721,Hamline Ave & Arlington Ave,Nearside N,44.984433,-93.156608,https://www.metrotransit.org/nextrip/49721,0,1,,,,
49728,49728,Hamline Ave & Midway Pkwy Service,Nearside S,44.981314,-93.156820,https://www.metrotransit.org/nextrip/49728,0,1,,,,
49729,49729,Hamline Ave & Como Ave,Nearside S,44.977681,-93.156864,https://www.metrotransit.org/nextrip/49729,0,1,,,,
49731,49731,Lexington Pkwy & Como Ave,Nearside S,44.975784,-93.146715,https://www.metrotransit.org/nextrip/49731,0,1,,,,
49732,49732,Lexington Pkwy & Energy Park Dr,Nearside S,44.970636,-93.146720,https://www.metrotransit.org/nextrip/49732,0,1,,,,
49733,49733,Lexington Pkwy & Minnehaha Ave,Nearside S,44.963128,-93.146740,https://www.metrotransit.org/nextrip/49733,0,1,,,,
49734,49734,Lexington Pkwy & Thomas Ave,Nearside S,44.959501,-93.146754,https://www.metrotransit.org/nextrip/49734,0,1,,,,
49735,49735,Lexington Pkwy & University Ave,Farside S,44.955386,-93.146796,https://www.metrotransit.org/nextrip/49735,0,1,,,,
49736,49736,Lexington Pkwy & Central Ave,Nearside S,44.953255,-93.146811,https://www.metrotransit.org/nextrip/49736,0,1,,,,
49737,49737,Lexington Pkwy & Marshall Ave,Nearside S,44.948821,-93.146799,https://www.metrotransit.org/nextrip/49737,0,1,,,,
49740,49740,English St & Ripley Ave,Nearside N,44.995472,-93.045635,https://www.metrotransit.org/nextrip/49740,0,2,,,,
49741,49741,English St & Frisbie Ave,Across From N,44.996575,-93.045632,https://www.metrotransit.org/nextrip/49741,0,2,,,,
49742,49742,Beebe Rd & Holloway Ave,Nearside N,44.999002,-93.012474,https://www.metrotransit.org/nextrip/49742,0,2,,,,
49743,49743,7th Ave E & 7th St N,Nearside E,45.000476,-93.012684,https://www.metrotransit.org/nextrip/49743,0,2,,,,
49744,49744,7th Ave E & 6th St N,Nearside E,45.001966,-93.010154,https://www.metrotransit.org/nextrip/49744,0,2,,,,
49745,49745,7th Ave E & McKnight Rd,Nearside E,45.004902,-93.005174,https://www.metrotransit.org/nextrip/49745,0,2,,,,
49747,49747,11th Ave & #1975,Nearside W,45.015621,-93.017277,https://www.metrotransit.org/nextrip/49747,0,1,,,,
49748,49748,11th Ave & White Bear Ave,Nearside W,45.015742,-93.019609,https://www.metrotransit.org/nextrip/49748,0,1,,,,
49750,49750,Atlantic St & 7th St E,Farside S,44.966351,-93.048299,https://www.metrotransit.org/nextrip/49750,0,1,,,,
49751,49751,Minnehaha Ave & Payne Ave,Nearside E,44.962945,-93.074203,https://www.metrotransit.org/nextrip/49751,0,1,,,,
49752,49752,Beebe Rd & Larpenteur Ave E,Farside N,44.992215,-93.011244,https://www.metrotransit.org/nextrip/49752,0,1,,,,
49753,49753,Wacouta St & 8th St / 9th St E,Midblock N,44.952009,-93.089497,https://www.metrotransit.org/nextrip/49753,0,1,,,,
49754,49754,White Bear Ave & Buerkle Rd,Nearside N,45.038826,-93.017425,https://www.metrotransit.org/nextrip/49754,0,1,,,,
49760,49760,11th Ave & #1965,Nearside E,45.015540,-93.017792,https://www.metrotransit.org/nextrip/49760,0,1,,,,
49769,49769,7th Ave E & McKnight Rd,Farside W,45.004996,-93.005378,https://www.metrotransit.org/nextrip/49769,0,1,,,,
49770,49770,7th Ave E & 5th St N,Nearside W,45.003853,-93.007234,https://www.metrotransit.org/nextrip/49770,0,2,,,,
49771,49771,7th Ave E & 6th St N,Nearside W,45.002292,-93.009828,https://www.metrotransit.org/nextrip/49771,0,2,,,,
49772,49772,7th Ave E & 7th St N,Nearside W,45.000830,-93.012312,https://www.metrotransit.org/nextrip/49772,0,2,,,,
49775,49775,Holloway Ave & Beebe Rd,Nearside E,44.999139,-93.012711,https://www.metrotransit.org/nextrip/49775,0,2,,,,
49780,49780,White Bear Ave & Buerkle Rd,Nearside S,45.039355,-93.017401,https://www.metrotransit.org/nextrip/49780,0,1,,,,
49781,49781,English St & Frisbie Ave,Nearside S,44.996716,-93.045784,https://www.metrotransit.org/nextrip/49781,0,2,,,,
49782,49782,English St & Ripley Ave,Nearside S,44.995883,-93.045784,https://www.metrotransit.org/nextrip/49782,0,2,,,,
49783,49783,Larpenteur Ave & English St,Nearside W,44.992063,-93.045502,https://www.metrotransit.org/nextrip/49783,0,2,,,,
49787,49787,Penn Ave N & 2nd Ave N,Nearside S,44.979018,-93.308424,https://www.metrotransit.org/nextrip/49787,0,1,,,,
49818,49818,Hadley Ave N & Hadley Lane,Across From N,44.961619,-92.964201,https://www.metrotransit.org/nextrip/49818,0,2,,,,
49819,49819,15th St N & Granada Ave (W),Across From W,44.970505,-92.974572,https://www.metrotransit.org/nextrip/49819,0,1,,,,
49820,49820,15th St N & Goodwin Ave N,Across From W,44.970507,-92.977283,https://www.metrotransit.org/nextrip/49820,0,1,,,,
49821,49821,15th St N & Gershwin Ave N,Nearside W,44.970518,-92.981508,https://www.metrotransit.org/nextrip/49821,0,1,,,,
49822,49822,15th St N & Hwy 120 - Geneva,Nearside W,44.970556,-92.984123,https://www.metrotransit.org/nextrip/49822,0,1,,,,
49823,49823,Hwy 120 - Geneva & 17th St N,Nearside N,44.973530,-92.984635,https://www.metrotransit.org/nextrip/49823,0,1,,,,
49824,49824,Hwy 120 Geneva Ave & Stillwater Blvd,Nearside N,44.975540,-92.984612,https://www.metrotransit.org/nextrip/49824,0,1,,,,
49825,49825,Hwy 120 - Geneva & 25th St N,Nearside N,44.984944,-92.984542,https://www.metrotransit.org/nextrip/49825,0,2,,,,
49827,49827,Hwy 120 - Geneva & Genevieve Ave,Nearside N,45.001330,-92.984604,https://www.metrotransit.org/nextrip/49827,0,2,,,,
49828,49828,Hwy 120 - Geneva Ave & 46th St N (10th),Nearside N,45.014786,-92.984619,https://www.metrotransit.org/nextrip/49828,0,2,,,,
49829,49829,Hwy 120 - Geneva & Upper 46th St N,Nearside N,45.015690,-92.984613,https://www.metrotransit.org/nextrip/49829,0,2,,,,
49830,49830,7th Ave E & Henry St,Nearside W,45.015356,-92.986776,https://www.metrotransit.org/nextrip/49830,0,2,,,,
49831,49831,7th Ave E & Charles St,Nearside W,45.013903,-92.989417,https://www.metrotransit.org/nextrip/49831,0,1,,,,
49835,49835,Hwy 120 - Geneva & Upper 51st St,Nearside N,45.023060,-92.984624,https://www.metrotransit.org/nextrip/49835,0,2,,,,
49836,49836,Hwy 120 - Geneva & 54th St N,Nearside N,45.025873,-92.984582,https://www.metrotransit.org/nextrip/49836,0,2,,,,
49837,49837,Co Rd E & White Bear Hills Center,Nearside W,45.050317,-92.986363,https://www.metrotransit.org/nextrip/49837,0,1,,,,
49838,49838,Co Rd E & Century Hills Center,Nearside E,45.050169,-92.986336,https://www.metrotransit.org/nextrip/49838,0,1,,,,
49839,49839,Hwy 120 Division St & 54th St N,Across From S,45.026259,-92.984921,https://www.metrotransit.org/nextrip/49839,0,1,,,,
49840,49840,Hwy 120 - Division St & 19th Ave E,Nearside S,45.023315,-92.984848,https://www.metrotransit.org/nextrip/49840,0,2,,,,
49841,49841,Hwy 120 - Division St & 17th Ave E,Nearside S,45.021340,-92.984866,https://www.metrotransit.org/nextrip/49841,0,1,,,,
49843,49843,7th Ave E & Margaret St N,Nearside E,45.011733,-92.993042,https://www.metrotransit.org/nextrip/49843,0,1,,,,
49844,49844,7th Ave N & Charles St,Nearside E,45.013479,-92.989892,https://www.metrotransit.org/nextrip/49844,0,1,,,,
49845,49845,7th Ave N & Henry St,Nearside E,45.014877,-92.987414,https://www.metrotransit.org/nextrip/49845,0,1,,,,
49846,49846,Hwy 120 - Division & Upper 46th St N,Across From S,45.015945,-92.984858,https://www.metrotransit.org/nextrip/49846,0,1,,,,
49847,49847,Hwy 120 - Division St & 10th Ave (46th),Nearside S,45.015005,-92.984851,https://www.metrotransit.org/nextrip/49847,0,2,,,,
49848,49848,Hwy 120 - Division & Genevieve Ave,Across From S,45.001373,-92.984787,https://www.metrotransit.org/nextrip/49848,0,2,,,,
49849,49849,Hwy 120 Division St & Holloway Ave,Nearside S,44.999663,-92.984802,https://www.metrotransit.org/nextrip/49849,0,2,,,,
49851,49851,Hwy 120 Geneva Ave & Ryan Dr,Nearside S,44.985459,-92.984805,https://www.metrotransit.org/nextrip/49851,0,2,,,,
49852,49852,Hwy 120 Geneva Ave & Ivy Ave,Nearside S,44.981583,-92.984833,https://www.metrotransit.org/nextrip/49852,0,2,,,,
49853,49853,Hwy 120 Geneva Ave & Maryland Ave,Nearside S,44.977873,-92.984820,https://www.metrotransit.org/nextrip/49853,0,2,,,,
49854,49854,Hwy 120 Geneva Ave & Stillwater Rd,Nearside S,44.975793,-92.984886,https://www.metrotransit.org/nextrip/49854,0,1,,,,
49855,49855,15th St N & Hwy 120 - Geneva,Farside E,44.970426,-92.984007,https://www.metrotransit.org/nextrip/49855,0,2,,,,
49856,49856,15th St N & Goodwin Ave N,Nearside E,44.970417,-92.977317,https://www.metrotransit.org/nextrip/49856,0,2,,,,
49857,49857,15th St N & Gershwin Ave N,Across From E,44.970419,-92.981544,https://www.metrotransit.org/nextrip/49857,0,2,,,,
49858,49858,15th St N & Granada Ave (W),Nearside E,44.970411,-92.974880,https://www.metrotransit.org/nextrip/49858,0,2,,,,
49859,49859,15th St N & Granite Ave,Nearside E,44.970412,-92.971918,https://www.metrotransit.org/nextrip/49859,0,1,,,,
49860,49860,Conway Ave & Tower St,Across From W,44.955896,-93.005676,https://www.metrotransit.org/nextrip/49860,0,1,,,,
